id,name,description,parent_id:id
470022,470022,"Servizi di vendita al dettaglio di oli e grassi commestibili",47
470023,470023,"Servizi di vendita al dettaglio di preparati omogeneizzati e di alimenti dietetici",47
470024,470024,"Servizi di vendita al dettaglio di altri prodotti alimentari n.c.a.",47
470025,470025,"Servizi di vendita al dettaglio di bevande alcoliche",47
470026,470026,"Servizi di vendita al dettaglio di altre bevande",47
470027,470027,"Servizi di vendita al dettaglio di prodotti del tabacco",47
470031,470031,"Servizi di vendita al dettaglio di elaboratori elettronici, unità periferiche e software",47
470032,470032,"Servizi di vendita al dettaglio di attrezzature di telecomunicazione",47
470033,470033,"Servizi di vendita al dettaglio di apparecchi audiovisivi",47
470041,470041,"Servizi di vendita al dettaglio di ferramenta",47
470042,470042,"Servizi di vendita al dettaglio di vernici, colori e lacche",47
470043,470043,"Servizi di vendita al dettaglio di vetro piano",47
470044,470044,"Servizi di vendita al dettaglio di attrezzature per prati e giardini",47
470045,470045,"Servizi di vendita al dettaglio di apparecchi e accessori per impianti idraulici e di riscaldamento",47
470046,470046,"Servizi di vendita al dettaglio di articoli igienico-sanitari",47
470047,470047,"Servizi di vendita al dettaglio di utensili a mano",47
470049,470049,"Servizi di vendita al dettaglio di materiali da costruzione n.c.a.",47
470051,470051,"Servizi di vendita al dettaglio di tessili",47
470052,470052,"Servizi di vendita al dettaglio di tende e tendine",47
470053,470053,"Servizi di vendita al dettaglio di carte da parati, rivestimenti per pavimenti e tappeti",47
470054,470054,"Servizi di vendita al dettaglio di elettrodomestici",47
470055,470055,"Servizi di vendita al dettaglio di mobili",47
470056,470056,"Servizi di vendita al dettaglio di articoli per l'illuminazione",47
470057,470057,"Servizi di vendita al dettaglio di articoli in legno, sughero e vimini",47
470058,470058,"Servizi di vendita al dettaglio di strumenti e spartiti musicali",47
470059,470059,"Servizi di vendita al dettaglio di stoviglie, cristalleria da tavola, porcellane e vasellame, posate e articoli e apparecchi per la casa, non elettrici, n.c.a.",47
470061,470061,"Servizi di vendita al dettaglio di libri",47
470062,470062,"Servizi di vendita al dettaglio di giornali e riviste",47
470063,470063,"Servizi di vendita al dettaglio di prodotti cartotecnici",47
470064,470064,"Servizi di vendita al dettaglio di apparecchi per la registrazione del suono e delle immagini",47
470065,470065,"Servizi di vendita al dettaglio di attrezzature sportive",47
470066,470066,"Servizi di vendita al dettaglio di attrezzature per campeggio",47
470067,470067,"Servizi di vendita al dettaglio di giochi e giocattoli",47
470068,470068,"Servizi di vendita al dettaglio di francobolli e monete",47
470069,470069,"Servizi di vendita al dettaglio di souvenir e opere d'arte",47
470071,470071,"Servizi di vendita al dettaglio di articoli di abbigliamento",47
470072,470072,"Servizi di vendita al dettaglio di calzature",47
470073,470073,"Servizi di vendita al dettaglio di articoli in cuoio e accessori da viaggio",47
470074,470074,"Servizi di vendita al dettaglio di prodotti farmaceutici",47
470075,470075,"Servizi di vendita al dettaglio di articoli medicali e ortopedici",47
470076,470076,"Servizi di vendita al dettaglio di cosmetici e di articoli di profumeria",47
470077,470077,"Servizi di vendita al dettaglio di fiori, piante e semi",47
470078,470078,"Servizi di vendita al dettaglio di fertilizzanti e di prodotti chimici per l'agricoltura",47
470079,470079,"Servizi di vendita al dettaglio di animali domestici e alimenti per animali domestici",47
470081,470081,"Servizi di vendita al dettaglio di carburante per autotrazione",47
470082,470082,"Servizi di vendita al dettaglio di orologi e di articoli di gioielleria",47
470083,470083,"Servizi di vendita al dettaglio di attrezzature fotografiche, ottiche e di precisione, servizi di ottici",47
470084,470084,"Servizi di vendita al dettaglio di prodotti per la pulizia",47
470085,470085,"Servizi di vendita al dettaglio di olio combustibile per uso domestico, gas in bombole, carbone e legna da ardere",47
470086,470086,"Servizi di vendita al dettaglio di altri prodotti di consumo non alimentari n.c.a.",47
470087,470087,"Servizi di vendita al dettaglio di materie prime agricole n.c.a.",47
470088,470088,"Servizi di vendita al dettaglio di macchinari e attrezzature n.c.a.",47
470089,470089,"Servizi di vendita al dettaglio di prodotti non di consumo diversi da quelli alimentari n.c.a.",47
470091,470091,"Servizi di vendita al dettaglio di oggetti di antiquariato",47
470092,470092,"Servizi di vendita al dettaglio di libri di seconda mano",47
470099,470099,"Servizi di vendita al dettaglio di altri articoli di seconda mano",47
49,49,"Servizi di trasporto terrestre e di trasporto mediante condotte",
491011,491011,"Servizi di trasporto ferroviario per turismo",49
491019,491019,"Altri servizi di trasporto ferroviario interurbano di passeggeri",49
492011,492011,"Servizi di trasporto ferroviario di merci in vagoni frigoriferi",49
492012,492012,"Servizi di trasporto ferroviario di prodotti petroliferi mediante carri cisterna",49
492013,492013,"Servizi di trasporto ferroviario di liqiudi e gas mediante vagoni cisterna",49
492014,492014,"Servizi di trasporto ferroviario di container intermodali",49
492015,492015,"Servizi di trasporto ferroviario di corrispondenza e pacchi",49
492016,492016,"Servizi di trasporto ferroviario di merci solide alla rinfusa",49
492019,492019,"Altri servizi di trasporto ferroviario di merci",49
493110,493110,"Servizi di trasporto ferroviario urbano e suburbano di passeggeri",49
493121,493121,"Servizi di trasporto stradale urbano e suburbano, regolare, di passeggeri",49
493122,493122,"Servizi di trasporto stradale urbano e suburbano, a modalità mista, regolare, di passeggeri",49
493211,493211,"Servizi di taxi",49
493212,493212,"Servizi di noleggio di autovetture con autista",49
493911,493911,"Servizi di trasporto stradale interurbano, regolare, di passeggeri",49
493912,493912,"Servizi di trasporto stradale interurbano speciale, regolare, di passeggeri",49
493913,493913,"Altri servizi di trasporto stradale speciale, regolare, di passeggeri",49
493920,493920,"Servizi di trasporto di passeggeri mediante funicolari, funivie e sciovie",49
493931,493931,"Servizi di noleggio di autobus e autopullman con autista",49
493932,493932,"Servizi di trasporto stradale di passeggeri per turismo",49
493933,493933,"Servizi charter locali di autobus e autopullman, non regolari",49
493934,493934,"Servizi charter di autobus e autopullman, non regolari, per grandi distanze",49
493935,493935,"Servizi di trasporto stradale di passeggeri mediante veicoli a trazione umana o animale",49
493939,493939,"Servizi di trasporto terrestre di passeggeri, n.c.a.",49
494111,494111,"Servizi di trasporto di merci su strada in veicoli frigoriferi",49
494112,494112,"Servizi di trasporto di merci su strada di prodotti petroliferi in autocisterne o semirimorchi cisterna",49
494113,494113,"Servizi di trasporto di merci su strada di altri liquidi o gas alla rinfusa in autocisterne o semirimorchi cisterna",49
494114,494114,"Servizi di trasporto stradale di container intermodali",49
494115,494115,"Servizi di trasporto stradale di merci solide alla rinfusa",49
494116,494116,"Servizi di trasporto stradale di animali vivi",49
494117,494117,"Servizi di trasporto stradale di merci mediante veicoli a trazione umana o animale",49
494118,494118,"Servizi di trasporto stradale di corrispondenza e pacchi",49
494119,494119,"Altri servizi di trasporto stradale di merci",49
494120,494120,"Servizi di noleggio di furgoni con autista",49
494211,494211,"Servizi di trasloco per privati",49
494219,494219,"Altri servizi di trasloco",49
495011,495011,"Servizi di trasporto mediante condotte di petrolio greggio o raffinato e di prodotti del petrolio",49
495012,495012,"Servizi di trasporto mediante condotte di gas naturale",49
495019,495019,"Servizi di trasporto mediante condotte di altri prodotti",49
50,50,"Servizi di trasporto marittimo e per vie d'acqua",
501011,501011,"Servizi di trasporto marittimo e di cabotaggio di passeggeri su navi traghetto",50
501012,501012,"Servizi di trasporto marittimo e di cabotaggio di passeggeri su navi da crociera",50
501019,501019,"Altri servizi di trasporto marittimo e di cabotaggio di passeggeri",50
501020,501020,"Servizi di noleggio di imbarcazioni per il trasporto marittimo e di cabotaggio di passeggeri, con operatore",50
502011,502011,"Servizi di trasporto marittimo e di cabotaggio di merci congelate o refrigerate mediante navi frigorifero",50
502012,502012,"Servizi di trasporto marittimo e di cabotaggio di petrolio greggio mediante navi cisterna",50
502013,502013,"Servizi di trasporto marittimo e di cabotaggio di altri liquidi o gas alla rinfusa mediante navi cisterna",50
502014,502014,"Servizi di trasporto marittimo e di cabotaggio di container intermodali tramite navi container",50
502015,502015,"Servizi di trasporto marittimo e di cabotaggio di merci solide alla rinfusa",50
502019,502019,"Altri servizi di trasporto marittimo e di cabotaggio di merci",50
502021,502021,"Servizi di noleggio di imbarcazioni per il trasporto marittimo e di cabotaggio di merci, con operatore",50
502022,502022,"Servizi di rimorchio e spinta in mare aperto e in acque costiere",50
503011,503011,"Servizi di trasporto di passeggeri per vie d'acqua interne su navi traghetto",50
503012,503012,"Servizi di trasporto di passeggeri per vie d'acqua interne su imbarcazioni da crociera",50
503013,503013,"Servizi di turismo su imbarcazioni da diporto",50
503019,503019,"Altri servizi di trasporto di passeggeri per vie d'acqua interne",50
503020,503020,"Servizi di noleggio di imbarcazioni per il trasporto di passeggeri, per vie d'acqua interne, con operatore",50
504011,504011,"Servizi di trasporto per vie d'acqua interne di merci congelate o refrigerate mediante navi frigorifere",50
504012,504012,"Servizi di trasporto per vie d'acqua interne di petrolio greggio mediante navi cisterna",50
504013,504013,"Servizi di trasporto per vie d'acqua interne di altri liquidi e gas alla rinfusa mediante navi cisterna",50
504014,504014,"Servizi di trasporto per vie d'acqua interne di container intermodali tramite navi container",50
504019,504019,"Altri servizi di trasporto di merci per vie d'acqua interne",50
504021,504021,"Servizi di noleggio di imbarcazioni per il trasporto di merci, per vie d'acqua interne, con operatore",50
504022,504022,"Servizi di rimorchio e spinta su vie d'acqua interne",50
51,51,"Servizi di trasporto aereo",
511011,511011,"Servizi di trasporto aereo interno, di linea, di passeggeri",51
511012,511012,"Servizi di trasporto aereo interno, non di linea, di passeggeri, escluso per turismo",51
511013,511013,"Servizi di trasporto aereo internazionale, di linea, di passeggeri",51
511014,511014,"Servizi di trasporto aereo internazionale, non di linea, di passeggeri",51
511015,511015,"Servizi di trasporto aereo, non di linea, di passeggeri, per turismo",51
511020,511020,"Servizi di noleggio di mezzi di trasporto aereo di passeggeri, con operatore",51
512111,512111,"Servizi di trasporto aereo, di linea, di container intermodali",51
512112,512112,"Servizi di trasporto aereo di corrispondenza e pacchi",51
512113,512113,"Servizi di trasporto aereo, di linea, di altre merci",51
512114,512114,"Servizi di trasporto aereo, non di linea, di altre merci",51
512120,512120,"Servizi di noleggio di mezzi di trasporto aereo di merci, con operatore",51
512211,512211,"Servizi di trasporto spaziale di passeggeri",51
512212,512212,"Servizi di trasporto spaziale di merci",51
52,52,"Servizi di magazzinaggio e di supporto per i trasporti",
521011,521011,"Servizi di magazzinaggio in celle frigorifere",52
521012,521012,"Servizi di magazzinaggio di liquidi o gas alla rinfusa",52
521013,521013,"Servizi di magazzinaggio di cereali",52
521019,521019,"Altri servizi di deposito e magazzinaggio",52
522111,522111,"Servizi ferroviari di rimorchio o spinta",52
522119,522119,"Altri servizi connessi al trasporto ferroviario",52
522121,522121,"Servizi di gestione di autostazioni",52
522122,522122,"Servizi di gestione di autostrade",52
522123,522123,"Servizi di gestione di ponti e gallerie",52
522124,522124,"Servizi di parcheggio",52
522125,522125,"Servizi di rimorchio per veicoli privati e commerciali",52
522129,522129,"Altri servizi connessi al trasporto su strada",52
522130,522130,"Servizi connessi ai trasporti tramite condutture",52
522211,522211,"Servizi di gestione di porti e idrovie (esclusa movimentazione merci) in acque marittime e costiere",52
522212,522212,"Servizi di gestione di porti e idrovie (esclusa movimentazione merci) in vie d'acqua interne",52
522213,522213,"Servizi di pilotaggio e di ancoraggio in acque marittime e costiere",52
522214,522214,"Servizi di pilotaggio e di ancoraggio in vie d'acqua interne",52
522215,522215,"Servizi di salvataggio e recupero di imbarcazioni in acque marittime e costiere",52
522216,522216,"Servizi di salvataggio e recupero di imbarcazioni in vie d'acqua interne",52
522219,522219,"Altri servizi connessi al trasporto marittimo e per vie d'acqua",52
522311,522311,"Servizi di gestione di aeroporti (esclusa movimentazione merci)",52
522312,522312,"Servizi di controllo del traffico aereo",52
522319,522319,"Altri servizi connessi al trasporto aereo",52
522320,522320,"Servizi connessi al trasporto spaziale",52
522411,522411,"Servizi di movimentazione dei container nei porti",52
522412,522412,"Altri servizi di movimentazione dei container",52
522413,522413,"Altri servizi di movimentazione merci nei porti",52
522419,522419,"Altri servizi di movimentazione merci",52
522911,522911,"Servizi degli agenti marittimi",52
522912,522912,"Altri servizi di brokeraggio di merci",52
522919,522919,"Altri servizi delle agenzie di trasporto di merci",52
522920,522920,"Altri servizi di supporto per i trasporti n.c.a.",52
53,53,"Servizi postali e di corriere",
531011,531011,"Servizi postali con obbligo di servizio universale in materia di giornali e periodici",53
531012,531012,"Servizi postali con obbligo di servizio universale in materia di corrispondenza",53
531013,531013,"Servizi postali con obbligo di servizio universale in materia di pacchi e pacchetti",53
531014,531014,"Servizi di sportello presso gli uffici postali",53
531019,531019,"Altri servizi postali con obbligo di servizio universale",53
532011,532011,"Servizi di corriere multimodale",53
532012,532012,"Servizi di consegna a domicilio di generi alimentari",53
532019,532019,"Altri servizi postali e di corriere n.c.a.",53
55,55,"Servizi di alloggio",
551010,551010,"Servizi di alloggio in camere o unità abitative per turisti, con servizio domestico giornaliero (esclusa la multiproprietà)",55
552011,552011,"Servizi di alloggio in camere o unità abitative per turisti, in ostelli per giovani e bungalow per vacanze",55
552012,552012,"Servizi di alloggio in camere o unità abitative per turisti, in alloggi in multipropietà",55
552019,552019,"Altri servizi di alloggio in camere o unità abitative per turisti, senza servizio domestico giornaliero",55
553011,553011,"Servizi in aree di campeggio",55
553012,553012,"Servizi in aree adibite a parcheggio per veicoli e roulotte",55
559011,559011,"Servizi di alloggio in camere o unità abitative per studenti, in residence e internati",55
559012,559012,"Servizi di alloggio in camere o unità abitative per lavoratori, in ostelli o campi per lavoratori",55
559013,559013,"Servizi di vagone letto su treni o altri mezzi di trasporto",55
559019,559019,"Altri servizi di alloggio n.c.a.",55
56,56,"Servizi di ristorazione e di vendita di bevande",
561011,561011,"Servizi di ristorazione con servizio completo di ristorante",56
561012,561012,"Servizi di ristorazione su vagoni ristorante ferroviari e su navi",56
561013,561013,"Servizi di ristorazione in esercizi self-service",56
561019,561019,"Altri servizi di ristorazione",56
562111,562111,"Servizi di catering per feste private",56
562119,562119,"Altri servizi di catering per manifestazioni",56
562911,562911,"Servizi contrattuali di ristorazione per conto di imprese di trasporti",56
562919,562919,"Altri servizi contrattuali di ristorazione collettiva",56
562920,562920,"Servizi di mense",56
563010,563010,"Servizi di vendita di bevande",56
58,58,"Servizi di editoria",
581111,581111,"Libri di testo didattici",58
581112,581112,"Edizioni professionali, tecniche e scolastiche in forma di libri",58
581113,581113,"Libri per l'infanzia",58
581114,581114,"Dizionari ed enciclopedie",58
581115,581115,"Atlanti ed altri lavori cartografici in forma di libri",58
581116,581116,"Lavori cartografici di ogni specie, non in forma di libri",58
581119,581119,"Altri libri, opuscoli e stampati simili",58
581120,581120,"Pubblicazioni su dischi, nastri o altri supporti materiali",58
581130,581130,"Pubblicazioni on line",58
581141,581141,"Spazi pubblicitari in pubblicazioni su supporto cartaceo",58
581142,581142,"Spazi pubblicitari in pubblicazioni su supporto elettronico",58
581150,581150,"Edizione di libri per conto terzi",58
581160,581160,"Servizi di concessione di licenze per pubblicazioni",58
581210,581210,"Guide telefoniche e indirizzari elettronici stampati o su supporto mediatico",58
581220,581220,"Guide telefoniche e indirizzari elettronici on line",58
581230,581230,"Servizi di concessione di licenze per l'utilizzo di guide telefoniche e indirizzari elettronici",58
581310,581310,"Giornali su carta",58
581320,581320,"Giornali on line",58
581331,581331,"Spazi pubblicitari in giornali su carta",58
581332,581332,"Spazi pubblicitari in giornali on line",58
581411,581411,"Giornali e pubblicazioni periodiche su carta, di informazione generale",58
581412,581412,"Giornali e pubblicazioni periodiche su carta, di informazione commerciale, professionale e accademica",58
581419,581419,"Altri giornali e pubblicazioni periodiche su carta",58
581420,581420,"Giornali e pubblicazioni periodiche on line",58
581431,581431,"Spazi pubblicitari in giornali e pubblicazioni periodiche su carta",58
581432,581432,"Spazi pubblicitari in giornali e pubblicazioni periodiche on line",58
581440,581440,"Servizi di concessione di licenze per giornali e pubblicazioni periodiche",58
581911,581911,"Cartoline stampate con auguri o simili",58
581912,581912,"Immagini, incisioni e fotografie stampate",58
581913,581913,"Decalcomanie, calendari stampati",58
581914,581914,"Francobolli, marche da bollo e simili, non obliterati; carta bollata; assegni; biglietti di banca, titoli azionari od obbligazioni e titoli simili",58
581915,581915,"Stampati pubblicitari, cataloghi commerciali e simili",58
581919,581919,"Altri stampati",58
581921,581921,"Contenuti per adulti on line",58
581929,581929,"Altri contenuti on line n.c.a.",58
581930,581930,"Servizi di concessione di licenze per altri stampati",58
582110,582110,"Giochi per computer pronti per l'uso",58
582120,582120,"Download di giochi per computer",58
582130,582130,"Giochi on line",58
582140,582140,"Servizi di concessione di licenze per l'utilizzo di giochi per computer",58
582911,582911,"Sistemi operativi pronti per l'uso",58
582912,582912,"Software di rete pronti per l'uso",58
582913,582913,"Software di gestione di banca dati pronti per l'uso",58
582914,582914,"Software di strumenti di sviluppo e di linguaggi di programmazione, pronti per l'uso",58
582921,582921,"Applicazioni commerciali e domestiche generali, pronte per l'uso",58
582929,582929,"Altro software applicativo, pronto per l'uso",58
582931,582931,"Download di software per sistemi",58
582932,582932,"Download di software applicativo",58
582940,582940,"Software on line",58
582950,582950,"Servizi di concessione di licenze per l'utilizzo di software",58
59,59,"Servizi di produzione di pellicole cinematografiche, di video e di programmi televisivi; edizione di registrazioni sonore e edizioni musicali",
591111,591111,"Servizi di produzione di pellicole cinematografiche",59
591112,591112,"Servizi di produzione di pellicole cinematografiche e di video promozionali o pubblicitari",59
591113,591113,"Altri servizi di produzione di programmi televisivi",59
591121,591121,"Originali di pellicole cinematografiche, video e programmi televisivi",59
591122,591122,"Pellicole cinematografiche",59
591123,591123,"Contenuti di film e altri video su disco, nastro o altri supporti materiali",59
591124,591124,"Download di film e altri video",59
591130,591130,"Vendita di spazi pubblicitari in prodotti cinematografici, video e televisivi",59
591211,591211,"Servizi di redazione audiovisiva",59
591212,591212,"Servizi di trasferimento e duplicazione di master",59
591213,591213,"Servizi di correzione cromatica e di restauro in tecnica digitale",59
591214,591214,"Servizi per gli effetti visivi",59
591215,591215,"Servizi per l'animazione",59
591216,591216,"Servizi di scrittura di didascalie, titolazione e sottotitolazione",59
591217,591217,"Servizi di editing e di progettazione audio",59
591219,591219,"Altri servizi di postproduzione di pellicole cinematografiche, di video e di programmi televisivi",59
591311,591311,"Servizi di concessione di licenze per diritti cinematografici e relative royalties",59
591312,591312,"Altri servizi di distribuzione di pellicole cinematografiche, di video e di programmi televisivi",59
591410,591410,"Servizi di proiezione cinematografica",59
592011,592011,"Servizi di registrazione sonora",59
592012,592012,"Servizi di registrazione dal vivo",59
592013,592013,"Originali di registrazioni sonore",59
592021,592021,"Servizi di produzione di programmi radiofonici",59
592022,592022,"Originali di programmi radiofonici",59
592031,592031,"Partiture a stampa",59
592032,592032,"Spartiti elettronici",59
592033,592033,"Dischi, nastri o altri supporti materiali audio musicali",59
592034,592034,"Altri dischi e nastri audio",59
592035,592035,"Download di musica",59
592040,592040,"Servizi di concessione di licenze per l'utilizzo di originali acustici",59
60,60,"Servizi di programmazione e di emissione radiofonica e televisiva",
601011,601011,"Servizi di radioprogrammazione e radiodiffusione",60
601012,601012,"Originali di emissioni radiofoniche",60
601020,601020,"Programmi di canali radio",60
601030,601030,"Spazi pubblicitari in radio",60
602011,602011,"Servizi di diffusione di programmi televisivi on line (escl. programmi a pagamento)",60
602012,602012,"Altri servizi di diffusione di programmi televisivi (escl. programmi a pagamento)",60
602013,602013,"Servizi di diffusione di programmi televisivi on line a pagamento",60
602014,602014,"Altri servizi di diffusione di programmi televisivi a pagamento",60
602020,602020,"Originali di programmi televisivi",60
602031,602031,"Programmi di canali televisivi (esclusa TV a pagamento)",60
602032,602032,"Programmi di canali televisivi a pagamento",60
602040,602040,"Spazi pubblicitari in TV",60
61,61,"Servizi di telecomunicazione",
611011,611011,"Servizi di telefonia fissa - accesso e uso",61
611012,611012,"Servizi di telefonia fissa - caratteristiche di chiamata",61
611013,611013,"Servizi di reti private per sistemi di telecomunicazione cablati",61
611020,611020,"Servizi di carrier per telecomunicazioni cablate",61
611030,611030,"Servizi di trasmissione dati tramite reti di telecomunicazioni cablate",61
611041,611041,"Servizi di dorsale (backbone) di Internet",61
611042,611042,"Servizi di accesso a Internet a banda stretta tramite reti cablate",61
611043,611043,"Servizi di accesso a Internet a banda larga tramite reti cablate",61
611049,611049,"Altri servizi di telecomunicazioni tramite Internet via cavo",61
611051,611051,"Servizi di distribuzione di programmi a domicilio tramite infrastruttura cablata, pacchetto di programmi base",61
611052,611052,"Servizi di distribuzione di programmi a domicilio tramite infrastruttura cablata, pacchetto di programmi a scelta",61
611053,611053,"Servizi di distribuzione di programmi a domicilio tramite infrastruttura cablata, pay-per-view (pagati a consumo)",61
612011,612011,"Servizi di telecomunicazioni mobili - accesso e uso",61
612012,612012,"Servizi di telecomunicazioni mobili - caratteristiche di chiamata",61
612013,612013,"Servizi di reti private per sistemi di telecomunicazioni wireless",61
612020,612020,"Servizi di carrier per telecomunicazioni wireless",61
612030,612030,"Servizi di trasmissione dati tramite reti di telecomunicazioni wireless",61
612041,612041,"Servizi di accesso a Internet a banda stretta tramite reti wireless",61
612042,612042,"Servizi di accesso a Internet a banda larga tramite reti wireless",61
612049,612049,"Altri servizi di telecomunicazione wireless tramite Internet",61
612050,612050,"Servizi di distribuzione di programmi a domicilio tramite reti wireless",61
613010,613010,"Servizi di telecomunicazioni via satellite, esclusa la distribuzione di programmi a domicilio via satellite",61
613020,613020,"Diffusione di programmi a domicilio via satellite",61
619010,619010,"Altri servizi di telecomunicazione",61
62,62,"Programmazione informatica, consulenze e servizi connessi",
620111,620111,"Servizi di progettazione e sviluppo di TI per applicazioni",62
620112,620112,"Servizi di progettazione e sviluppo di TI per reti e sistemi",62
620121,620121,"Originali di software di giochi per computer",62
620129,620129,"Altri originali di software",62
620210,620210,"Servizi di consulenza per installazione di elaboratori elettronici",62
620220,620220,"Servizi di consulenza in materia di programmi e di sistemi informatici",62
620230,620230,"Servizi di assistenza tecnica informatica",62
620311,620311,"Servizi di gestione reti",62
620312,620312,"Servizi di gestione di sistemi informatici",62
620910,620910,"Servizi di installazione di elaboratori elettronici e unità periferiche",62
620920,620920,"Altri servizi connessi alle tecnologie dell'informazione n.c.a. e all'informatica",62
63,63,"Servizi d'informazione",
631111,631111,"Servizi di elaborazione elettronica dell'informazione",63
631112,631112,"Servizi di web hosting",63
631113,631113,"Fornitura di servizi applicativi",63
631119,631119,"Servizi di fornitura di altre infrastrutture di hosting e informatiche",63
631121,631121,"Contenuti video trasmessi in streaming",63
631122,631122,"Contenuti audio trasmessi in streaming",63
631130,631130,"Spazi pubblicitari in Internet",63
631210,631210,"Contenuto di portali web",63
639111,639111,"Servizi forniti dalle agenzie di stampa a giornali e pubblicazioni periodiche",63
639112,639112,"Servizi delle agenzie di stampa a mezzi di comunicazione audiovisivi",63
639910,639910,"Servizi d'informazione n.c.a.",63
639920,639920,"Compilazioni originali di fatti o informazioni",63
64,64,"Servizi finanziari (escluse le assicurazioni e i fondi pensione)",
641110,641110,"Servizi delle Banche centrali",64
641911,641911,"Servizi di deposito a favore di imprese ed istituzioni",64
641912,641912,"Servizi di deposito a favore di altri clienti",64
641921,641921,"Servizi di concessione intersettoriale di credito da parte di istituti monetari",64
641922,641922,"Servizi di concessione di credito al consumo da parte di istituti monetari",64
641923,641923,"Servizi di concessione di credito ipotecario per abitazioni da parte di istituti monetari",64
641924,641924,"Servizi di concessione di credito ipotecario non per abitazioni da parte di istituti monetari",64
641925,641925,"Servizi di concessione di credito diverso da quello ipotecario a imprese da parte di istituti monetari",64
641926,641926,"Servizi di carte di credito degli istituti monetari",64
641929,641929,"Altri servizi di concessione di credito da parte di istituti monetari",64
641930,641930,"Altri servizi di intermediazione monetaria n.c.a.",64
642010,642010,"Servizi di società holding",64
643010,643010,"Servizi connessi ai fondi e ad entità finanziarie simili",64
649110,649110,"Servizi di leasing finanziario",64
649211,649211,"Servizi di concessione intersettoriale di credito, diversi da quelli offerti da istituti monetari",64
649212,649212,"Servizi di concessione di credito al consumo, diversi da quelli offerti da istituti monetari",64
649213,649213,"Servizi di concessione di credito ipotecario per abitazioni, diversi da quelli offerti da istituti monetari",64
649214,649214,"Servizi di concessione di credito ipotecario non per abitazioni, diversi da quelli offerti da istituti monetari",64
649215,649215,"Servizi di concessione di credito diverso da quello ipotecario a imprese, diversi da quelli offerti da istituti monetari",64
649216,649216,"Servizi di carte di credito, diversi da quelli offerti da istituti monetari",64
649219,649219,"Altri servizi di credito, diversi da quelli offerti da istituti monetari, n.c.a.",64
649911,649911,"Servizi bancari d'investimento",64
649919,649919,"Servizi finanziari, esclusi le assicurazioni e i fondi pensione, n.c.a.",64
65,65,"Servizi connessi alle assicurazioni, alle riassicurazioni e ai fondi pensione, escluse le assicurazioni sociali obbligatorie",
651110,651110,"Servizi di assicurazione sulla vita",65
651211,651211,"Servizi di assicurazione contro gli infortuni",65
651212,651212,"Servizi di assicurazione contro la malattia",65
651221,651221,"Servizi di assicurazione auto, responsabilità civile",65
651229,651229,"Altri servizi di assicurazione auto",65
651231,651231,"Servizi di assicurazione per il trasporto su materiale rotabile ferroviario",65
651232,651232,"Servizi di assicurazione responsabilità civile del trasportatore aereo",65
651233,651233,"Altri servizi di assicurazione per il trasporto aereo",65
651234,651234,"Servizi di assicurazione responsabilità civile del trasportatore marittimo",65
651235,651235,"Altri servizi di assicurazione per il trasporto marittimo",65
651236,651236,"Servizi di assicurazione per merci trasportate",65
651241,651241,"Servizi di assicurazione contro l'incendio",65
651249,651249,"Altri servizi di assicurazione contro danni ai beni",65
651250,651250,"Servizi di assicurazione contro responsabilità generali",65
651261,651261,"Servizi di assicurazione di credito",65
651262,651262,"Servizi di assicurazione di cauzione",65
651271,651271,"Servizi di assicurazione per viaggi e assistenza",65
651272,651272,"Servizi di assicurazione per spese legali",65
651273,651273,"Servizi di assicurazione per perdite finanziarie varie",65
651290,651290,"Altri servizi di assicurazione diversa da quella sulla vita",65
652011,652011,"Servizi di riassicurazione sulla vita",65
652012,652012,"Servizi di riassicurazione contro gli infortuni",65
652013,652013,"Servizi di riassicurazione contro la malattia",65
652021,652021,"Servizi di riassicurazione auto, responsabilità civile",65
652022,652022,"Altri servizi di riassicurazione auto",65
652023,652023,"Servizi di riassicurazione per il trasporto marittimo, aereo e altro",65
652024,652024,"Servizi di riassicurazione per merci trasportate",65
652025,652025,"Servizi di riassicurazione contro l'incendio e altri danni ai beni",65
652031,652031,"Servizi di riassicurazione contro responsabilità generali",65
652032,652032,"Servizi di riassicurazione di credito e di cauzione",65
652041,652041,"Servizi di riassicurazione per spese legali",65
652042,652042,"Servizi di riassicurazione per perdite finanziarie varie",65
652050,652050,"Servizi di riassicurazione connessi ai servizi di fondi pensione",65
652060,652060,"Altri servizi di riassicurazione diversa da quella sulla vita",65
653011,653011,"Servizi di fondi pensione individuali",65
653012,653012,"Servizi di fondi pensione collettivi",65
66,66,"Servizi ausiliari dei servizi finanziari e dei servizi assicurativi",
661111,661111,"Servizi operativi dei mercati finanziari",66
661112,661112,"Servizi di controllo dei mercati finanziari",66
661119,661119,"Altri servizi connessi all'amministrazione dei mercati finanziari",66
661211,661211,"Servizi di mediazione di valori mobiliari",66
661212,661212,"Servizi di mediazione di merci",66
661213,661213,"Servizi di cambio",66
661910,661910,"Servizi di esecuzione e compensazione delle operazioni su titoli",66
661921,661921,"Servizi collegati a fusioni e acquisizioni",66
661922,661922,"Servizi di finanziamento delle imprese e servizi di capitali di rischio",66
661929,661929,"Altri servizi ausiliari collegati alle banche di investimento",66
661931,661931,"Servizi di amministrazione fiduciaria",66
661932,661932,"Servizi di custodia",66
661991,661991,"Servizi di consulenza finanziaria",66
661992,661992,"Servizi di gestione delle transazioni finanziarie e servizi di compensazione",66
